,0,1,2,3,4,5
0,3.755310297012329,3.0487685203552246,2.5426058769226074,2.0332086086273193,4.499801874160767,2.539269208908081
1,3.629142999649048,3.660336494445801,3.648538112640381,2.8983871936798096,2.116931915283203,2.2409486770629883
2,5.134631872177124,4.445195198059082,4.276844024658203,3.3997442722320557,2.9269163608551025,2.3284811973571777
3,7.390305280685425,5.659411668777466,6.461122989654541,5.174531936645508,4.36546778678894,6.045802593231201
4,8.861862421035767,9.166871070861816,9.88775110244751,9.543333768844604,11.40037751197815,9.911584615707397
5,31.468186140060425,22.842285871505737,14.428829193115234,18.393913745880127,16.151129722595215,22.559574127197266
6,82.44912505149841,41.74029064178467,43.20080924034119,35.25317978858948,47.35451865196228,41.56010127067566
